Participant ID,Trial Number,Sample Number,Sample Order,Sample Time,Comparison Time,Condition,Path,Foil
11,38,19,right,10000,20000,H,"[(2, 3), (2, 2), (1, 2), (1, 1), (0, 1), (0, 0), (1, 0)]","[(2, 3), (2, 2), (2, 1), (1, 1), (0, 1), (0, 0), (1, 0)]"
11,39,25,right,10000,20000,H,"[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (2, 2)]","[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 1)]"
11,40,1,right,10000,20000,H,"[(0, 3), (0, 2), (1, 2), (1, 3), (2, 3), (2, 2), (2, 1)]","[(0, 3), (0, 2), (1, 2), (1, 3), (2, 3), (2, 2), (3, 2)]"
11,41,46,right,10000,20000,VH,"[(0, 4), (0, 3), (1, 3), (1, 2), (0, 2), (0, 1), (0, 0)]","[(0, 4), (0, 3), (1, 3), (1, 2), (1, 1), (0, 1), (0, 0)]"
11,42,6,left,10000,20000,VH,"[(1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (2, 3), (3, 3)]","[(1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (2, 3), (2, 4)]"
11,43,17,right,10000,20000,VH,"[(0, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (0, 2)]","[(0, 0), (0, 1), (1, 1), (2, 1), (2, 2), (1, 2), (0, 2)]"
11,44,33,left,10000,20000,VH,"[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (2, 2)]","[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (3, 3)]"
11,45,51,left,10000,20000,VH,"[(0, 4), (1, 4), (1, 3), (2, 3), (2, 4), (3, 4), (4, 4)]","[(0, 4), (1, 4), (1, 3), (2, 3), (3, 3), (3, 4), (4, 4)]"
11,46,28,right,10000,20000,VH,"[(3, 4), (3, 3), (2, 3), (2, 4), (1, 4), (1, 3), (1, 2)]","[(3, 4), (3, 3), (2, 3), (2, 4), (1, 4), (1, 3), (0, 3)]"
11,47,39,left,10000,20000,VH,"[(2, 2), (3, 2), (3, 3), (2, 3), (2, 4), (1, 4), (1, 3)]","[(2, 2), (3, 2), (3, 3), (3, 4), (2, 4), (1, 4), (1, 3)]"
11,48,42,right,10000,20000,VH,"[(1, 4), (2, 4), (2, 3), (3, 3), (3, 2), (4, 2), (4, 3)]","[(1, 4), (2, 4), (3, 4), (3, 3), (3, 2), (4, 2), (4, 3)]"
11,49,55,left,10000,20000,VH,"[(1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1), (3, 0)]","[(1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 1), (3, 0)]"
11,50,35,right,10000,20000,VH,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]"
11,51,10,left,10000,20000,H,"[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (3, 1)]","[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (2, 2)]"
11,52,18,left,10000,20000,H,"[(1, 1), (1, 2), (0, 2), (0, 3), (1, 3), (1, 4), (0, 4)]","[(1, 1), (1, 2), (0, 2), (0, 3), (1, 3), (1, 4), (2, 4)]"
11,53,20,right,10000,20000,H,"[(2, 2), (1, 2), (1, 1), (0, 1), (0, 0), (1, 0), (2, 0)]","[(2, 2), (2, 1), (1, 1), (0, 1), (0, 0), (1, 0), (2, 0)]"
11,54,59,left,10000,20000,H,"[(1, 3), (2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 4)]","[(1, 3), (2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 2)]"
11,55,5,right,10000,20000,H,"[(0, 4), (1, 4), (1, 3), (2, 3), (2, 2), (1, 2), (1, 1)]","[(0, 4), (1, 4), (2, 4), (2, 3), (2, 2), (1, 2), (1, 1)]"
11,56,40,left,10000,20000,V,"[(2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 2), (4, 1)]","[(2, 3), (2, 4), (3, 4), (4, 4), (4, 3), (4, 2), (4, 1)]"
11,57,60,right,10000,20000,V,"[(4, 1), (4, 0), (3, 0), (3, 1), (2, 1), (2, 2), (3, 2)]","[(4, 1), (4, 0), (3, 0), (2, 0), (2, 1), (2, 2), (3, 2)]"
11,58,4,right,10000,20000,V,"[(2, 3), (1, 3), (1, 2), (2, 2), (2, 1), (3, 1), (4, 1)]","[(2, 3), (1, 3), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1)]"
11,59,56,left,10000,20000,V,"[(2, 4), (1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1)]","[(2, 4), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 1)]"
11,60,37,left,10000,20000,V,"[(0, 3), (0, 4), (1, 4), (1, 3), (2, 3), (2, 2), (1, 2)]","[(0, 3), (0, 4), (1, 4), (2, 4), (2, 3), (2, 2), (1, 2)]"
12,1,39,right,10000,20000,H,"[(2, 2), (3, 2), (3, 3), (2, 3), (2, 4), (1, 4), (1, 3)]","[(2, 2), (3, 2), (3, 3), (3, 4), (2, 4), (1, 4), (1, 3)]"
12,2,5,left,10000,20000,H,"[(0, 4), (1, 4), (1, 3), (2, 3), (2, 2), (1, 2), (1, 1)]","[(0, 4), (1, 4), (2, 4), (2, 3), (2, 2), (1, 2), (1, 1)]"
12,3,3,left,10000,20000,H,"[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (2, 3), (3, 3)]","[(4, 2), (4, 1), (3, 1), (2, 1), (2, 2), (2, 3), (3, 3)]"
12,4,14,left,10000,20000,H,"[(4, 3), (4, 2), (3, 2), (3, 1), (2, 1), (2, 0), (3, 0)]","[(4, 3), (4, 2), (4, 1), (3, 1), (2, 1), (2, 0), (3, 0)]"
12,5,28,left,10000,20000,H,"[(3, 4), (3, 3), (2, 3), (2, 4), (1, 4), (1, 3), (1, 2)]","[(3, 4), (3, 3), (2, 3), (2, 4), (1, 4), (1, 3), (0, 3)]"
12,6,10,right,10000,20000,V,"[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (3, 1)]","[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (2, 2)]"
12,7,58,right,10000,20000,V,"[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (3, 3)]","[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (2, 2)]"
12,8,15,left,10000,20000,V,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]"
12,9,11,left,10000,20000,V,"[(3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (3, 3), (2, 3)]","[(3, 0), (3, 1), (4, 1), (4, 2), (4, 3), (3, 3), (2, 3)]"
12,10,30,right,10000,20000,V,"[(4, 0), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (2, 2)]","[(4, 0), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (1, 1)]"
12,11,9,right,10000,20000,V,"[(0, 2), (0, 1), (1, 1), (1, 2), (2, 2), (2, 3), (1, 3)]","[(0, 2), (0, 1), (1, 1), (2, 1), (2, 2), (2, 3), (1, 3)]"
12,12,13,right,10000,20000,V,"[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (3, 1)]","[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (2, 2)]"
12,13,52,left,10000,20000,V,"[(3, 0), (2, 0), (2, 1), (1, 1), (1, 2), (0, 2), (0, 3)]","[(3, 0), (2, 0), (1, 0), (1, 1), (1, 2), (0, 2), (0, 3)]"
12,14,2,left,10000,20000,V,"[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 1)]","[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (2, 2)]"
12,15,24,right,10000,20000,V,"[(4, 0), (3, 0), (3, 1), (2, 1), (2, 0), (1, 0), (0, 0)]","[(4, 0), (3, 0), (3, 1), (2, 1), (1, 1), (1, 0), (0, 0)]"
12,16,6,left,10000,20000,V,"[(1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (2, 3), (3, 3)]","[(1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (2, 3), (2, 4)]"
12,17,53,left,10000,20000,V,"[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (2, 2)]","[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 1)]"
12,18,26,right,10000,20000,V,"[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (2, 1), (2, 0)]","[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (2, 1), (1, 1)]"
12,19,35,left,10000,20000,V,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]"
12,20,38,left,10000,20000,V,"[(0, 1), (0, 2), (1, 2), (1, 1), (2, 1), (2, 0), (1, 0)]","[(0, 1), (0, 2), (1, 2), (2, 2), (2, 1), (2, 0), (1, 0)]"
12,21,7,left,10000,20000,H,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]"
12,22,59,left,10000,20000,H,"[(1, 3), (2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 4)]","[(1, 3), (2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 2)]"
12,23,57,right,10000,20000,H,"[(3, 1), (3, 2), (4, 2), (4, 3), (3, 3), (3, 4), (2, 4)]","[(3, 1), (3, 2), (4, 2), (4, 3), (4, 4), (3, 4), (2, 4)]"
12,24,20,left,10000,20000,H,"[(2, 2), (1, 2), (1, 1), (0, 1), (0, 0), (1, 0), (2, 0)]","[(2, 2), (2, 1), (1, 1), (0, 1), (0, 0), (1, 0), (2, 0)]"
12,25,8,left,10000,20000,H,"[(4, 3), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (1, 2)]","[(4, 3), (4, 4), (3, 4), (2, 4), (2, 3), (2, 2), (1, 2)]"
12,26,43,right,10000,20000,H,"[(1, 2), (2, 2), (2, 1), (1, 1), (1, 0), (0, 0), (0, 1)]","[(1, 2), (2, 2), (2, 1), (2, 0), (1, 0), (0, 0), (0, 1)]"
12,27,22,right,10000,20000,H,"[(1, 2), (1, 3), (2, 3), (2, 2), (3, 2), (3, 3), (3, 4)]","[(1, 2), (1, 3), (2, 3), (2, 2), (3, 2), (3, 3), (4, 3)]"
12,28,41,right,10000,20000,H,"[(2, 4), (1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1)]","[(2, 4), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 1)]"
12,29,37,left,10000,20000,H,"[(0, 3), (0, 4), (1, 4), (1, 3), (2, 3), (2, 2), (1, 2)]","[(0, 3), (0, 4), (1, 4), (2, 4), (2, 3), (2, 2), (1, 2)]"
12,30,45,left,10000,20000,H,"[(2, 2), (1, 2), (1, 1), (2, 1), (2, 0), (3, 0), (4, 0)]","[(2, 2), (1, 2), (1, 1), (1, 0), (2, 0), (3, 0), (4, 0)]"
12,31,34,right,10000,20000,VH,"[(3, 1), (3, 2), (2, 2), (2, 3), (3, 3), (3, 4), (4, 4)]","[(3, 1), (3, 2), (2, 2), (2, 3), (2, 4), (3, 4), (4, 4)]"
12,32,44,left,10000,20000,VH,"[(1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (1, 4)]","[(1, 0), (1, 1), (2, 1), (2, 2), (2, 3), (1, 3), (1, 4)]"
12,33,50,right,10000,20000,VH,"[(1, 4), (0, 4), (0, 3), (1, 3), (1, 2), (2, 2), (3, 2)]","[(1, 4), (0, 4), (0, 3), (0, 2), (1, 2), (2, 2), (3, 2)]"
12,34,33,left,10000,20000,VH,"[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (2, 2)]","[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (3, 3)]"
12,35,29,left,10000,20000,VH,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]"
12,36,16,right,10000,20000,H,"[(4, 2), (4, 3), (3, 3), (3, 4), (2, 4), (2, 3), (2, 2)]","[(4, 2), (3, 2), (3, 3), (3, 4), (2, 4), (2, 3), (2, 2)]"
12,37,55,right,10000,20000,H,"[(1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1), (3, 0)]","[(1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 1), (3, 0)]"
12,38,18,right,10000,20000,H,"[(1, 1), (1, 2), (0, 2), (0, 3), (1, 3), (1, 4), (0, 4)]","[(1, 1), (1, 2), (0, 2), (0, 3), (1, 3), (1, 4), (2, 4)]"
12,39,12,right,10000,20000,H,"[(0, 1), (0, 0), (1, 0), (1, 1), (2, 1), (2, 2), (3, 2)]","[(0, 1), (0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (3, 2)]"
12,40,31,left,10000,20000,H,"[(2, 0), (1, 0), (1, 1), (0, 1), (0, 2), (1, 2), (1, 3)]","[(2, 0), (1, 0), (0, 0), (0, 1), (0, 2), (1, 2), (1, 3)]"
12,41,54,left,10000,20000,V,"[(4, 2), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (1, 1)]","[(4, 2), (4, 1), (4, 0), (3, 0), (2, 0), (2, 1), (1, 1)]"
12,42,56,right,10000,20000,V,"[(2, 4), (1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1)]","[(2, 4), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 1)]"
12,43,17,right,10000,20000,V,"[(0, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (0, 2)]","[(0, 0), (0, 1), (1, 1), (2, 1), (2, 2), (1, 2), (0, 2)]"
12,44,25,right,10000,20000,V,"[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (2, 2)]","[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 1)]"
12,45,19,right,10000,20000,V,"[(2, 3), (2, 2), (1, 2), (1, 1), (0, 1), (0, 0), (1, 0)]","[(2, 3), (2, 2), (2, 1), (1, 1), (0, 1), (0, 0), (1, 0)]"
12,46,40,right,10000,20000,VH,"[(2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 2), (4, 1)]","[(2, 3), (2, 4), (3, 4), (4, 4), (4, 3), (4, 2), (4, 1)]"
12,47,21,right,10000,20000,VH,"[(1, 3), (2, 3), (2, 2), (1, 2), (1, 1), (0, 1), (0, 0)]","[(1, 3), (2, 3), (2, 2), (2, 1), (1, 1), (0, 1), (0, 0)]"
12,48,36,left,10000,20000,VH,"[(4, 2), (3, 2), (3, 3), (2, 3), (2, 2), (1, 2), (1, 3)]","[(4, 2), (3, 2), (3, 3), (2, 3), (2, 2), (1, 2), (0, 2)]"
12,49,60,left,10000,20000,VH,"[(4, 1), (4, 0), (3, 0), (3, 1), (2, 1), (2, 2), (3, 2)]","[(4, 1), (4, 0), (3, 0), (2, 0), (2, 1), (2, 2), (3, 2)]"
12,50,27,left,10000,20000,VH,"[(3, 2), (2, 2), (2, 3), (1, 3), (1, 2), (0, 2), (0, 1)]","[(3, 2), (2, 2), (2, 3), (1, 3), (0, 3), (0, 2), (0, 1)]"
12,51,1,right,10000,20000,VH,"[(0, 3), (0, 2), (1, 2), (1, 3), (2, 3), (2, 2), (2, 1)]","[(0, 3), (0, 2), (1, 2), (1, 3), (2, 3), (2, 2), (3, 2)]"
12,52,4,left,10000,20000,VH,"[(2, 3), (1, 3), (1, 2), (2, 2), (2, 1), (3, 1), (4, 1)]","[(2, 3), (1, 3), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1)]"
12,53,47,left,10000,20000,VH,"[(4, 3), (4, 2), (3, 2), (3, 1), (2, 1), (2, 0), (3, 0)]","[(4, 3), (4, 2), (4, 1), (3, 1), (2, 1), (2, 0), (3, 0)]"
12,54,48,right,10000,20000,VH,"[(2, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (0, 2)]","[(2, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (1, 3)]"
12,55,32,right,10000,20000,VH,"[(3, 4), (4, 4), (4, 3), (3, 3), (3, 2), (2, 2), (1, 2)]","[(3, 4), (4, 4), (4, 3), (4, 2), (3, 2), (2, 2), (1, 2)]"
12,56,23,left,10000,20000,VH,"[(3, 0), (2, 0), (2, 1), (3, 1), (3, 2), (4, 2), (4, 1)]","[(3, 0), (2, 0), (2, 1), (2, 2), (3, 2), (4, 2), (4, 1)]"
12,57,46,right,10000,20000,VH,"[(0, 4), (0, 3), (1, 3), (1, 2), (0, 2), (0, 1), (0, 0)]","[(0, 4), (0, 3), (1, 3), (1, 2), (1, 1), (0, 1), (0, 0)]"
12,58,42,right,10000,20000,VH,"[(1, 4), (2, 4), (2, 3), (3, 3), (3, 2), (4, 2), (4, 3)]","[(1, 4), (2, 4), (3, 4), (3, 3), (3, 2), (4, 2), (4, 3)]"
12,59,49,right,10000,20000,VH,"[(0, 3), (0, 2), (1, 2), (1, 3), (2, 3), (2, 4), (1, 4)]","[(0, 3), (0, 2), (1, 2), (2, 2), (2, 3), (2, 4), (1, 4)]"
12,60,51,left,10000,20000,VH,"[(0, 4), (1, 4), (1, 3), (2, 3), (2, 4), (3, 4), (4, 4)]","[(0, 4), (1, 4), (1, 3), (2, 3), (3, 3), (3, 4), (4, 4)]"
13,1,13,left,10000,20000,VH,"[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (3, 1)]","[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (2, 2)]"
13,2,48,right,10000,20000,VH,"[(2, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (0, 2)]","[(2, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (1, 3)]"
13,3,16,left,10000,20000,VH,"[(4, 2), (4, 3), (3, 3), (3, 4), (2, 4), (2, 3), (2, 2)]","[(4, 2), (3, 2), (3, 3), (3, 4), (2, 4), (2, 3), (2, 2)]"
13,4,59,left,10000,20000,VH,"[(1, 3), (2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 4)]","[(1, 3), (2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 2)]"
13,5,54,left,10000,20000,VH,"[(4, 2), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (1, 1)]","[(4, 2), (4, 1), (4, 0), (3, 0), (2, 0), (2, 1), (1, 1)]"
13,6,60,right,10000,20000,H,"[(4, 1), (4, 0), (3, 0), (3, 1), (2, 1), (2, 2), (3, 2)]","[(4, 1), (4, 0), (3, 0), (2, 0), (2, 1), (2, 2), (3, 2)]"
13,7,46,left,10000,20000,H,"[(0, 4), (0, 3), (1, 3), (1, 2), (0, 2), (0, 1), (0, 0)]","[(0, 4), (0, 3), (1, 3), (1, 2), (1, 1), (0, 1), (0, 0)]"
13,8,18,left,10000,20000,H,"[(1, 1), (1, 2), (0, 2), (0, 3), (1, 3), (1, 4), (0, 4)]","[(1, 1), (1, 2), (0, 2), (0, 3), (1, 3), (1, 4), (2, 4)]"
13,9,41,right,10000,20000,H,"[(2, 4), (1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1)]","[(2, 4), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 1)]"
13,10,50,left,10000,20000,H,"[(1, 4), (0, 4), (0, 3), (1, 3), (1, 2), (2, 2), (3, 2)]","[(1, 4), (0, 4), (0, 3), (0, 2), (1, 2), (2, 2), (3, 2)]"
13,11,33,right,10000,20000,V,"[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (2, 2)]","[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (3, 3)]"
13,12,22,right,10000,20000,V,"[(1, 2), (1, 3), (2, 3), (2, 2), (3, 2), (3, 3), (3, 4)]","[(1, 2), (1, 3), (2, 3), (2, 2), (3, 2), (3, 3), (4, 3)]"
13,13,49,left,10000,20000,V,"[(0, 3), (0, 2), (1, 2), (1, 3), (2, 3), (2, 4), (1, 4)]","[(0, 3), (0, 2), (1, 2), (2, 2), (2, 3), (2, 4), (1, 4)]"
13,14,39,left,10000,20000,V,"[(2, 2), (3, 2), (3, 3), (2, 3), (2, 4), (1, 4), (1, 3)]","[(2, 2), (3, 2), (3, 3), (3, 4), (2, 4), (1, 4), (1, 3)]"
13,15,25,left,10000,20000,V,"[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (2, 2)]","[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 1)]"
13,16,35,left,10000,20000,V,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]"
13,17,29,right,10000,20000,V,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]"
13,18,34,left,10000,20000,V,"[(3, 1), (3, 2), (2, 2), (2, 3), (3, 3), (3, 4), (4, 4)]","[(3, 1), (3, 2), (2, 2), (2, 3), (2, 4), (3, 4), (4, 4)]"
13,19,3,right,10000,20000,V,"[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (2, 3), (3, 3)]","[(4, 2), (4, 1), (3, 1), (2, 1), (2, 2), (2, 3), (3, 3)]"
13,20,56,left,10000,20000,V,"[(2, 4), (1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1)]","[(2, 4), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 1)]"
13,21,11,right,10000,20000,V,"[(3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (3, 3), (2, 3)]","[(3, 0), (3, 1), (4, 1), (4, 2), (4, 3), (3, 3), (2, 3)]"
13,22,38,right,10000,20000,V,"[(0, 1), (0, 2), (1, 2), (1, 1), (2, 1), (2, 0), (1, 0)]","[(0, 1), (0, 2), (1, 2), (2, 2), (2, 1), (2, 0), (1, 0)]"
13,23,58,left,10000,20000,V,"[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (3, 3)]","[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (2, 2)]"
13,24,36,left,10000,20000,V,"[(4, 2), (3, 2), (3, 3), (2, 3), (2, 2), (1, 2), (1, 3)]","[(4, 2), (3, 2), (3, 3), (2, 3), (2, 2), (1, 2), (0, 2)]"
13,25,4,left,10000,20000,V,"[(2, 3), (1, 3), (1, 2), (2, 2), (2, 1), (3, 1), (4, 1)]","[(2, 3), (1, 3), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1)]"
13,26,14,left,10000,20000,VH,"[(4, 3), (4, 2), (3, 2), (3, 1), (2, 1), (2, 0), (3, 0)]","[(4, 3), (4, 2), (4, 1), (3, 1), (2, 1), (2, 0), (3, 0)]"
13,27,55,right,10000,20000,VH,"[(1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1), (3, 0)]","[(1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 1), (3, 0)]"
13,28,52,right,10000,20000,VH,"[(3, 0), (2, 0), (2, 1), (1, 1), (1, 2), (0, 2), (0, 3)]","[(3, 0), (2, 0), (1, 0), (1, 1), (1, 2), (0, 2), (0, 3)]"
13,29,10,left,10000,20000,VH,"[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (3, 1)]","[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (2, 2)]"
13,30,57,right,10000,20000,VH,"[(3, 1), (3, 2), (4, 2), (4, 3), (3, 3), (3, 4), (2, 4)]","[(3, 1), (3, 2), (4, 2), (4, 3), (4, 4), (3, 4), (2, 4)]"
13,31,23,left,10000,20000,VH,"[(3, 0), (2, 0), (2, 1), (3, 1), (3, 2), (4, 2), (4, 1)]","[(3, 0), (2, 0), (2, 1), (2, 2), (3, 2), (4, 2), (4, 1)]"
13,32,20,right,10000,20000,VH,"[(2, 2), (1, 2), (1, 1), (0, 1), (0, 0), (1, 0), (2, 0)]","[(2, 2), (2, 1), (1, 1), (0, 1), (0, 0), (1, 0), (2, 0)]"
13,33,5,right,10000,20000,VH,"[(0, 4), (1, 4), (1, 3), (2, 3), (2, 2), (1, 2), (1, 1)]","[(0, 4), (1, 4), (2, 4), (2, 3), (2, 2), (1, 2), (1, 1)]"
13,34,30,left,10000,20000,VH,"[(4, 0), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (2, 2)]","[(4, 0), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (1, 1)]"
13,35,44,right,10000,20000,VH,"[(1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (1, 4)]","[(1, 0), (1, 1), (2, 1), (2, 2), (2, 3), (1, 3), (1, 4)]"
13,36,2,right,10000,20000,VH,"[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 1)]","[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (2, 2)]"
13,37,12,right,10000,20000,VH,"[(0, 1), (0, 0), (1, 0), (1, 1), (2, 1), (2, 2), (3, 2)]","[(0, 1), (0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (3, 2)]"
13,38,51,right,10000,20000,VH,"[(0, 4), (1, 4), (1, 3), (2, 3), (2, 4), (3, 4), (4, 4)]","[(0, 4), (1, 4), (1, 3), (2, 3), (3, 3), (3, 4), (4, 4)]"
13,39,28,left,10000,20000,VH,"[(3, 4), (3, 3), (2, 3), (2, 4), (1, 4), (1, 3), (1, 2)]","[(3, 4), (3, 3), (2, 3), (2, 4), (1, 4), (1, 3), (0, 3)]"
13,40,27,left,10000,20000,VH,"[(3, 2), (2, 2), (2, 3), (1, 3), (1, 2), (0, 2), (0, 1)]","[(3, 2), (2, 2), (2, 3), (1, 3), (0, 3), (0, 2), (0, 1)]"
13,41,6,right,10000,20000,H,"[(1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (2, 3), (3, 3)]","[(1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (2, 3), (2, 4)]"
13,42,53,left,10000,20000,H,"[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (2, 2)]","[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 1)]"
13,43,32,left,10000,20000,H,"[(3, 4), (4, 4), (4, 3), (3, 3), (3, 2), (2, 2), (1, 2)]","[(3, 4), (4, 4), (4, 3), (4, 2), (3, 2), (2, 2), (1, 2)]"
13,44,7,right,10000,20000,H,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]"
13,45,21,right,10000,20000,H,"[(1, 3), (2, 3), (2, 2), (1, 2), (1, 1), (0, 1), (0, 0)]","[(1, 3), (2, 3), (2, 2), (2, 1), (1, 1), (0, 1), (0, 0)]"
